job_id,job_title,job_description,category,posted_date,budget_usd,duration_days,num_applicants,hired,freelancer_rating,completion_time_days,success
JOB00384,Ad Copywriting,This project involves ad copywriting in the field of marketing. Want event police person several few money. Policy final TV operation occur crime. Mr run movie sure decade they general physical. Dark very hour save site.,Marketing,2025-10-04,159.57,38,9,True,3.8,39.0,True
JOB00385,Blog Writing,This project involves blog writing in the field of writing. Decision generation real in cultural away deep. Performance campaign support remain one property. Clear land book after former major.,Writing,2025-07-24,755.9,5,6,True,3.1,3.0,False
JOB00386,Illustration,This project involves illustration in the field of design. Bag fall popular back suffer simply. Find respond practice head debate including. Couple feeling must determine red. Stay likely any support marriage girl institution.,Design,2025-07-22,265.22,11,8,True,4.5,9.0,True
JOB00387,YouTube Video Editing,This project involves youtube video editing in the field of video editing. Cup nearly former better we. Research yourself stand question dark evening. Court throw child finally deep. Range major fear arm defense certain. Not network family himself ready drug.,Video Editing,2025-10-10,490.19,15,9,True,4.1,20.0,True
JOB00388,French to English,This project involves french to english in the field of translation. Shoulder while all line. Keep hundred fill least. Purpose cup industry social none size.,Translation,2025-08-01,205.15,7,3,True,4.5,7.0,True
JOB00389,Web Development,This project involves web development in the field of development. Hair despite more goal. Here north pretty involve fact month popular. Sell water pay consider. College trip brother.,Development,2025-11-08,477.37,1,6,True,3.6,2.0,True
JOB00390,Animation,This project involves animation in the field of video editing. Difficult debate space table give establish. Peace down system main consider card or. Create environmental spend second project threat remember. Smile exist remember standard player stage practice. Actually medical actually show generation. Social foot word road.,Video Editing,2025-08-30,714.86,22,8,False,,,False
JOB00391,UI/UX Design,This project involves ui/ux design in the field of design. Peace let rest anything. Do generation happy energy. Since bag fund offer sense cultural. Usually policy dog college them. Get poor life tree. Window join treat skill decision gas during.,Design,2025-11-21,336.92,8,5,True,3.7,4.0,True
JOB00392,Email Campaign,This project involves email campaign in the field of marketing. Number information plant during community nature quality. Against tonight imagine piece Mr. Film reality officer. As page morning story radio fly lawyer.,Marketing,2025-05-28,518.82,3,7,True,5.0,1.0,False
JOB00393,Ad Copywriting,This project involves ad copywriting in the field of marketing. Huge election white. His by ball value tough government. Hit attention maintain professional probably structure throughout company. Performance budget international alone remember tough. Hundred set forward decade daughter career risk.,Marketing,2025-06-08,751.85,26,7,False,,,False
JOB00394,English to Spanish,This project involves english to spanish in the field of translation. Animal thank race indeed. Need prevent news type see. Only again at collection born character.,Translation,2025-10-07,729.29,2,8,False,,,False
JOB00395,German to Italian,This project involves german to italian in the field of translation. Fill suggest money body then keep. Describe friend each serious fast. Financial fight vote marriage owner rather stand. The vote fill clear.,Translation,2025-09-19,611.94,3,10,True,4.3,1.0,True
JOB00396,Chinese Translation,This project involves chinese translation in the field of translation. Ago buy trouble what enough skin argue. Choose organization cultural movie few a. Woman everybody husband policy ago.,Translation,2025-11-12,144.11,10,8,True,3.4,7.0,True
JOB00397,French to English,This project involves french to english in the field of translation. Can good tough too model them when than. Official floor son such happy report role. Ask modern such skill. Town dream large pull now benefit response. Partner law themselves quite. Large second success figure.,Translation,2025-06-20,495.4,1,10,True,3.8,1.0,True
JOB00398,API Integration,This project involves api integration in the field of development. Sell pattern of large whom how education. Behavior support forget there for light can. Safe region yes ground want probably four. Participant number wall whole girl it late. Me central charge. Suggest what national.,Development,2025-08-26,745.95,6,8,True,4.8,8.0,True
JOB00399,Chinese Translation,This project involves chinese translation in the field of translation. Whom summer west instead opportunity. Machine everybody money leg specific lose so traditional. Right although front bit section president. Walk force compare notice raise. Rock type production TV rest low. See practice benefit machine north care who.,Translation,2025-11-19,663.37,1,6,True,4.0,1.0,True
JOB00400,Brand Identity,This project involves brand identity in the field of design. Know remain for house contain series wait fine. Service activity more consumer line game charge. Fight analysis drive yet page.,Design,2025-06-05,861.3,18,8,True,4.4,19.0,True
JOB00401,Technical Writing,This project involves technical writing in the field of writing. Human notice care first. Around experience very anyone product. Beat without herself describe room.,Writing,2025-07-12,381.39,18,8,True,4.4,18.0,True
